timestamp,charge_point_id,message_type,source_id,claimed_source_id,is_verified,message_hash,expected_hash,hash_match,session_id,transaction_id,message_sequence,time_since_last_message,is_replay,is_critical_command,authentication_method,encryption_status,source_ip_match,protocol_version,message_size_bytes,response_time_ms,anomaly_type,label
2026-01-01 03:19:36,CP_014,BootNotification,SRC_002,SRC_002,1,1f7bf3aaed7f43ee,1f7bf3aaed7f43ee,1,SESSION_44224,76596,330,28.81,0,0,password,TLS1.2,1,OCPP1.6,1246,76.49,none,0
2026-01-01 03:23:00,CP_002,UnlockConnector,SRC_010,SRC_010,1,4a19bbf8cc041a3a,4a19bbf8cc041a3a,1,SESSION_42677,81699,724,21.25,0,1,password,TLS1.3,1,OCPP1.6,1885,84.01,none,0
2026-01-01 05:41:28,CP_012,Reset,SRC_018,SRC_018,0,b7fddc7e9f78b2d3,c2072e9cef01d78d,0,SESSION_67815,41648,850,22.71,0,1,certificate,TLS1.2,1,OCPP1.6,1564,126.86,message_tampering,1
2026-01-01 05:10:56,CP_015,StartTransaction,SRC_013,SRC_013,1,4675e22dc52b06db,4675e22dc52b06db,1,SESSION_93304,14152,11,2.97,0,0,password,TLS1.2,1,OCPP1.6,1469,44.92,none,0
2026-01-01 00:18:00,CP_013,Reset,SRC_014,SRC_014,1,fb5dae4f33490d0f,fb5dae4f33490d0f,1,SESSION_76563,49311,229,4.07,0,1,password,TLS1.2,1,OCPP1.6,437,138.32,none,0
2026-01-01 01:26:17,CP_017,DiagnosticsStatusNotification,SRC_011,SRC_011,1,4a53fcc1f82d7654,4a53fcc1f82d7654,1,SESSION_46126,47675,418,4.42,0,0,password,TLS1.3,1,OCPP1.6,1942,144.05,none,0
2026-01-01 09:04:20,CP_014,ChangeConfiguration,SRC_FAKE_001,SRC_010,0,9819b33ac6592c4c,9819b33ac6592c4c,1,SESSION_12053,78217,902,23.56,0,1,none,TLS1.2,0,OCPP1.6,1234,105.42,fake_source_id,1
2026-01-01 02:46:00,CP_010,UnlockConnector,SRC_003,SRC_003,1,54a7ebb7c09d6abc,54a7ebb7c09d6abc,1,SESSION_61548,23517,673,16.19,0,1,token,TLS1.3,1,OCPP1.6,1294,150.78,none,0
2026-01-01 01:51:00,CP_018,MeterValues,SRC_003,SRC_003,1,b2bbc2398e7cf1b1,b2bbc2398e7cf1b1,1,SESSION_29270,42500,442,7.68,0,0,certificate,TLS1.2,1,OCPP1.6,1738,139.43,none,0
2026-01-01 00:45:18,CP_017,Reset,SRC_012,SRC_012,1,cb530dcb93bbd349,cb530dcb93bbd349,1,SESSION_53746,77869,790,12.53,0,1,certificate,TLS1.3,1,OCPP1.6,884,142.21,none,0
2026-01-01 00:48:12,CP_013,FirmwareStatusNotification,SRC_016,SRC_016,0,21a25c81bd4d80e5,21a25c81bd4d80e5,1,SESSION_66652,66154,784,25.95,0,0,token,broken,1,unknown,9,51.02,protocol_manipulation,1
2026-01-01 11:10:48,CP_016,Reset,SRC_007,SRC_007,0,dabccf243cb94995,467e64eab5122e9f,0,SESSION_29608,66853,392,26.32,0,1,password,TLS1.3,1,OCPP1.6,1230,28.82,message_tampering,1
2026-01-01 02:28:00,CP_016,DataTransfer,SRC_019,SRC_019,1,87fc07575c1011ab,87fc07575c1011ab,1,SESSION_14668,58978,167,9.3,0,0,password,TLS1.3,1,OCPP1.6,452,187.03,none,0
2026-01-01 00:27:30,CP_003,StopTransaction,SRC_015,SRC_015,1,048ba134b5521c84,048ba134b5521c84,1,SESSION_37569,90704,918,5.28,0,0,token,TLS1.2,1,OCPP1.6,313,66.89,none,0
2026-01-01 01:17:38,CP_010,Authorize,SRC_010,SRC_010,1,d7da24023c6d779e,d7da24023c6d779e,1,SESSION_23530,47473,262,11.32,0,0,token,TLS1.3,1,OCPP1.6,1950,95.54,none,0
2025-12-31 16:00:00,CP_014,Reset,SRC_013,SRC_013,0,cebd726378440d08,cebd726378440d08,1,SESSION_74859,68829,34,46177.16,1,1,token,TLS1.3,1,OCPP1.6,1415,97.13,replay_attack,1
2026-01-01 02:40:36,CP_007,RemoteStopTransaction,SRC_011,SRC_011,1,bbaa00d1a9a54f8b,bbaa00d1a9a54f8b,1,SESSION_33324,4444,149,12.87,0,1,certificate,TLS1.3,1,OCPP1.6,1352,142.89,none,0
2026-01-01 01:53:38,CP_012,StopTransaction,SRC_016,SRC_016,1,343be6407991c07b,343be6407991c07b,1,SESSION_25904,38784,872,29.43,0,0,token,TLS1.3,1,OCPP1.6,291,92.57,none,0
2025-12-31 05:00:00,CP_016,Reset,SRC_020,SRC_020,0,d203d1b1157a733f,d203d1b1157a733f,1,SESSION_80396,58948,76,61835.13,1,1,token,TLS1.2,1,OCPP1.6,1419,39.33,replay_attack,1
2026-01-01 07:06:32,CP_020,Heartbeat,SRC_007,SRC_007,1,400e592194c86491,400e592194c86491,1,SESSION_64825,12653,916,18.96,0,0,token,TLS1.3,1,OCPP1.6,1927,16.87,none,0
2026-01-01 01:26:59,CP_003,Heartbeat,SRC_015,SRC_015,1,2a655582bd5cf059,2a655582bd5cf059,1,SESSION_99083,45117,481,1.4,0,0,token,TLS1.2,1,OCPP1.6,766,153.06,none,0
2026-01-01 00:47:08,CP_007,UnlockConnector,SRC_FAKE_004,SRC_003,0,cede1f57f9f5ecbc,cede1f57f9f5ecbc,1,SESSION_66446,43500,531,22.51,0,1,none,TLS1.3,0,OCPP1.6,609,145.02,fake_source_id,1
2026-01-01 01:04:31,CP_018,StopTransaction,SRC_012,SRC_012,1,d8522c36052b6972,d8522c36052b6972,1,SESSION_85383,2085,429,1.3,0,0,token,TLS1.2,1,OCPP1.6,920,196.36,none,0
2026-01-01 13:32:30,CP_012,StartTransaction,SRC_002,SRC_002,0,a3f5c9a00ed02452,a3f5c9a00ed02452,1,SESSION_25789,61853,371,8.07,0,0,token,none,1,unknown,24,30.69,protocol_manipulation,1
2026-01-01 02:42:00,CP_011,StatusNotification,SRC_010,SRC_010,1,058117bff787b9fa,058117bff787b9fa,1,SESSION_87449,8048,430,25.02,0,0,password,TLS1.3,1,OCPP1.6,342,198.07,none,0
2026-01-01 03:51:18,CP_011,MeterValues,SRC_019,SRC_019,1,afcc08226254036c,afcc08226254036c,1,SESSION_14549,92512,834,4.35,0,0,token,TLS1.2,1,OCPP1.6,971,19.08,none,0
2026-01-01 05:50:35,CP_004,RemoteStartTransaction,SRC_002,SRC_002,1,feb47775b611be3d,feb47775b611be3d,1,SESSION_87211,30513,915,20.84,0,1,token,TLS1.2,1,OCPP1.6,1111,52.36,none,0
2026-01-01 10:07:03,CP_014,Heartbeat,SRC_010,SRC_010,1,2d5a408ab79f7817,2d5a408ab79f7817,1,SESSION_36954,38322,551,21.56,0,0,token,TLS1.3,1,OCPP1.6,145,77.91,none,0
2026-01-01 09:41:32,CP_020,UnlockConnector,SRC_011,SRC_011,0,bb35f0d5ed03e274,87bbb2087b31d709,0,SESSION_71361,72776,792,25.97,0,1,password,TLS1.2,1,OCPP1.6,765,95.18,message_tampering,1
2026-01-01 03:45:54,CP_009,Reset,SRC_002,SRC_002,1,5988157375b3affb,5988157375b3affb,1,SESSION_39038,86628,472,3.2,0,1,password,TLS1.2,1,OCPP1.6,1327,53.25,none,0
2026-01-01 02:48:00,CP_016,Reset,SRC_017,SRC_017,1,ae4bbb627ecf6270,ae4bbb627ecf6270,1,SESSION_66822,53789,197,2.2,0,1,certificate,TLS1.2,1,OCPP1.6,1843,58.5,none,0
2026-01-01 03:22:35,CP_008,ChangeConfiguration,SRC_015,SRC_015,0,55c241d1ff9ea1ea,55c241d1ff9ea1ea,1,SESSION_52877,74247,980,22.61,0,1,invalid_cert,TLS1.2,0,OCPP1.6,1402,184.49,identity_spoofing,1
2026-01-01 03:10:48,CP_001,DiagnosticsStatusNotification,SRC_010,SRC_010,1,98be9db4131aefea,98be9db4131aefea,1,SESSION_89620,21239,160,6.42,0,0,token,TLS1.2,1,OCPP1.6,719,28.91,none,0
2026-01-01 08:58:12,CP_001,BootNotification,SRC_008,SRC_008,1,d66f11c74a4663df,d66f11c74a4663df,1,SESSION_54162,27377,314,28.62,0,0,password,TLS1.2,1,OCPP1.6,1892,11.31,none,0
2026-01-01 04:51:33,CP_020,Authorize,SRC_008,SRC_008,1,8efe99f85a228d88,8efe99f85a228d88,1,SESSION_21495,10076,210,17.93,0,0,token,TLS1.3,1,OCPP1.6,621,170.41,none,0
2026-01-01 02:44:05,CP_004,Reset,SRC_012,SRC_012,0,63d296f145dc5232,63d296f145dc5232,1,SESSION_49521,35236,159,1.67,0,1,none,weak,0,OCPP1.6,884,1.19,message_injection,1
2026-01-01 10:49:48,CP_008,ChangeConfiguration,SRC_FAKE_002,SRC_013,0,10ed6462b91731c3,10ed6462b91731c3,1,SESSION_47159,96188,252,17.5,0,1,none,TLS1.3,0,OCPP1.6,1719,130.05,fake_source_id,1
2026-01-01 00:42:54,CP_010,RemoteStopTransaction,SRC_011,SRC_011,1,c50c5c8b6f9e30ca,c50c5c8b6f9e30ca,1,SESSION_31937,42183,64,11.56,0,1,password,TLS1.3,1,OCPP1.6,946,53.14,none,0
2026-01-01 01:10:55,CP_004,ChangeConfiguration,SRC_013,SRC_013,1,c9f421c93bf34be4,c9f421c93bf34be4,1,SESSION_74728,78796,594,26.01,0,1,password,TLS1.3,1,OCPP1.6,524,119.23,none,0
2025-12-31 08:00:00,CP_003,Reset,SRC_001,SRC_001,0,374f9037cdc1c9f6,374f9037cdc1c9f6,1,SESSION_86820,35881,46,70572.54,1,1,token,TLS1.3,1,OCPP1.6,569,80.37,replay_attack,1
2026-01-01 00:15:09,CP_017,DiagnosticsStatusNotification,SRC_012,SRC_012,1,b778dcafe3db8a98,b778dcafe3db8a98,1,SESSION_36011,8508,947,7.04,0,0,certificate,TLS1.2,1,OCPP1.6,1442,86.82,none,0
2026-01-01 01:53:18,CP_015,StopTransaction,SRC_008,SRC_008,1,bd5edd2c7eded930,bd5edd2c7eded930,1,SESSION_68199,75218,819,27.45,0,0,certificate,TLS1.2,1,OCPP1.6,153,116.89,none,0
2026-01-01 02:49:00,CP_005,Authorize,SRC_013,SRC_013,1,ab65619e57a0b1e2,ab65619e57a0b1e2,1,SESSION_97072,34370,957,22.04,0,0,certificate,TLS1.2,1,OCPP1.6,1196,131.17,none,0
2026-01-01 05:12:00,CP_006,FirmwareStatusNotification,SRC_017,SRC_017,1,c3ad7fcb08dd5f15,c3ad7fcb08dd5f15,1,SESSION_28374,36959,260,7.48,0,0,token,TLS1.3,1,OCPP1.6,1285,190.2,none,0
2026-01-01 11:43:03,CP_010,Reset,SRC_013,SRC_013,0,3dde242b8375e51d,3dde242b8375e51d,1,SESSION_99290,59821,740,29.31,0,1,token,none,1,unknown,43156,66.5,protocol_manipulation,1
2026-01-01 00:50:16,CP_003,UnlockConnector,SRC_020,SRC_020,0,37fe04106b7d1298,13cb240984c5fa5b,0,SESSION_76081,83197,3,22.11,0,1,password,TLS1.3,1,OCPP1.6,1902,196.25,message_tampering,1
2026-01-01 03:05:32,CP_006,RemoteStartTransaction,SRC_016,SRC_016,1,4c64c53b454238a0,4c64c53b454238a0,1,SESSION_54385,57286,302,23.76,0,1,certificate,TLS1.3,1,OCPP1.6,1743,146.63,none,0
2026-01-01 00:05:18,CP_007,FirmwareStatusNotification,SRC_012,SRC_012,1,fc6d900ed3fe1e34,fc6d900ed3fe1e34,1,SESSION_21477,71134,919,28.6,0,0,certificate,TLS1.3,1,OCPP1.6,1201,107.42,none,0
2026-01-01 06:35:22,CP_010,MeterValues,SRC_008,SRC_008,1,de4214469d871681,de4214469d871681,1,SESSION_50970,8077,606,8.33,0,0,token,TLS1.2,1,OCPP1.6,307,81.42,none,0
2026-01-01 03:23:30,CP_001,BootNotification,SRC_016,SRC_016,1,d7ac043c054f6073,d7ac043c054f6073,1,SESSION_18516,74750,895,8.36,0,0,certificate,TLS1.2,1,OCPP1.6,1607,168.2,none,0
2026-01-01 01:23:10,CP_020,DataTransfer,SRC_006,SRC_006,0,7f13ca6d62e8d325,7f13ca6d62e8d325,1,SESSION_69706,3654,626,26.56,0,0,certificate,none,1,unknown,26647,161.24,protocol_manipulation,1
2026-01-01 05:16:23,CP_017,Authorize,SRC_008,SRC_008,1,7511fc6d6aa611dc,7511fc6d6aa611dc,1,SESSION_58482,73765,836,14.57,0,0,password,TLS1.2,1,OCPP1.6,718,23.97,none,0
2026-01-01 01:23:30,CP_009,DataTransfer,SRC_005,SRC_005,1,9cdadcc21fb59a48,9cdadcc21fb59a48,1,SESSION_51795,49040,488,18.81,0,0,token,TLS1.2,1,OCPP1.6,215,39.18,none,0
2026-01-01 02:41:20,CP_002,Heartbeat,SRC_016,SRC_016,1,1c2b7997e7c49670,1c2b7997e7c49670,1,SESSION_22711,57664,703,18.94,0,0,password,TLS1.3,1,OCPP1.6,656,183.31,none,0
2026-01-01 00:00:17,CP_007,StartTransaction,SRC_018,SRC_018,1,2ea66669cce660da,2ea66669cce660da,1,SESSION_78517,31114,908,16.98,0,0,password,TLS1.2,1,OCPP1.6,221,22.36,none,0
2026-01-01 15:07:00,CP_020,UnlockConnector,SRC_013,SRC_013,0,f57dab2aca3a92d7,f57dab2aca3a92d7,1,SESSION_17285,89221,538,8.48,0,1,invalid_cert,TLS1.2,0,OCPP1.6,549,23.13,identity_spoofing,1
2026-01-01 02:49:00,CP_017,UnlockConnector,SRC_013,SRC_013,0,bd19104997c22248,b9ff6652ccc3e598,0,SESSION_23769,32923,291,14.47,0,1,certificate,TLS1.2,1,OCPP1.6,202,92.14,message_tampering,1
2026-01-01 00:32:17,CP_020,UnlockConnector,SRC_011,SRC_011,1,ebf334fca3a31036,ebf334fca3a31036,1,SESSION_66662,27492,669,23.42,0,1,token,TLS1.3,1,OCPP1.6,394,188.09,none,0
2026-01-01 03:22:08,CP_020,DataTransfer,SRC_010,SRC_010,1,dc29858a6bde013f,dc29858a6bde013f,1,SESSION_66770,33647,612,5.46,0,0,certificate,TLS1.2,1,OCPP1.6,1945,133.45,none,0
2026-01-01 00:26:35,CP_007,DataTransfer,SRC_017,SRC_017,1,55c7c9495ae86c7f,55c7c9495ae86c7f,1,SESSION_48166,76160,181,26.87,0,0,password,TLS1.3,1,OCPP1.6,267,37.06,none,0
2026-01-01 02:03:00,CP_005,RemoteStartTransaction,SRC_015,SRC_015,1,685623c9cc3c077a,685623c9cc3c077a,1,SESSION_66607,13260,978,11.17,0,1,certificate,TLS1.2,1,OCPP1.6,1476,13.2,none,0
2026-01-01 02:58:12,CP_012,Heartbeat,SRC_013,SRC_013,1,bd7b447564cd55ca,bd7b447564cd55ca,1,SESSION_31134,33367,451,20.93,0,0,token,TLS1.2,1,OCPP1.6,1661,129.51,none,0
2026-01-01 04:28:20,CP_016,UnlockConnector,SRC_014,SRC_014,1,7312433c339ae099,7312433c339ae099,1,SESSION_83150,69666,591,14.12,0,1,token,TLS1.2,1,OCPP1.6,1226,56.76,none,0
2026-01-01 01:58:04,CP_005,MeterValues,SRC_014,SRC_014,1,2e8aca0c5499da32,2e8aca0c5499da32,1,SESSION_44964,59859,803,1.5,0,0,token,TLS1.3,1,OCPP1.6,755,67.03,none,0
2026-01-01 01:34:54,CP_007,RemoteStopTransaction,SRC_008,SRC_008,1,f3014524a8c5bbec,f3014524a8c5bbec,1,SESSION_66572,47498,24,28.37,0,1,token,TLS1.3,1,OCPP1.6,455,36.72,none,0
2026-01-01 03:04:48,CP_015,StartTransaction,SRC_016,SRC_016,1,ce4056c89bf3f7ce,ce4056c89bf3f7ce,1,SESSION_23697,58582,70,6.1,0,0,certificate,TLS1.3,1,OCPP1.6,287,69.76,none,0
2026-01-01 01:22:01,CP_017,MeterValues,SRC_005,SRC_005,1,043350304177ffb0,043350304177ffb0,1,SESSION_85580,28744,710,24.87,0,0,token,TLS1.2,1,OCPP1.6,1578,17.54,none,0
2026-01-01 00:11:55,CP_013,Reset,SRC_015,SRC_015,1,1577e5f03b1f928e,1577e5f03b1f928e,1,SESSION_44102,86730,367,14.32,0,1,password,TLS1.3,1,OCPP1.6,218,162.86,none,0
2026-01-01 00:41:42,CP_015,DiagnosticsStatusNotification,SRC_006,SRC_006,1,03f4d049b25c68b2,03f4d049b25c68b2,1,SESSION_49907,39924,757,1.71,0,0,password,TLS1.2,1,OCPP1.6,360,118.51,none,0
2026-01-01 06:59:32,CP_017,RemoteStartTransaction,SRC_007,SRC_007,1,3a1b16ed9617e5e1,3a1b16ed9617e5e1,1,SESSION_62431,35600,829,11.44,0,1,certificate,TLS1.3,1,OCPP1.6,637,100.02,none,0
2026-01-01 01:07:17,CP_020,UnlockConnector,SRC_005,SRC_005,1,60945001c4d92e60,60945001c4d92e60,1,SESSION_27947,35999,796,17.72,0,1,token,TLS1.3,1,OCPP1.6,766,42.81,none,0
2026-01-01 06:55:12,CP_007,Heartbeat,SRC_004,SRC_004,1,29a54becc9dab941,29a54becc9dab941,1,SESSION_68643,50665,379,21.82,0,0,password,TLS1.2,1,OCPP1.6,1402,118.97,none,0
2026-01-01 06:05:30,CP_020,UnlockConnector,SRC_FAKE_002,SRC_001,0,095c94c73516054d,095c94c73516054d,1,SESSION_92002,94525,456,19.43,0,1,none,TLS1.2,0,OCPP1.6,646,13.05,fake_source_id,1
2026-01-01 03:29:53,CP_014,MeterValues,SRC_011,SRC_011,1,223215c1195581f4,223215c1195581f4,1,SESSION_37167,81239,882,2.31,0,0,token,TLS1.2,1,OCPP1.6,1931,90.96,none,0
2026-01-01 04:35:24,CP_009,RemoteStopTransaction,SRC_002,SRC_002,1,34ac1391ebb47053,34ac1391ebb47053,1,SESSION_81684,91423,500,24.51,0,1,token,TLS1.3,1,OCPP1.6,1290,25.79,none,0
2026-01-01 05:04:46,CP_017,BootNotification,SRC_014,SRC_014,1,2a7c5199f2bf6263,2a7c5199f2bf6263,1,SESSION_42369,31522,258,11.96,0,0,password,TLS1.3,1,OCPP1.6,1766,82.08,none,0
2026-01-01 01:28:12,CP_012,StopTransaction,SRC_010,SRC_010,1,c8fea48e4a9e713b,c8fea48e4a9e713b,1,SESSION_56927,51095,418,24.27,0,0,certificate,TLS1.2,1,OCPP1.6,1671,198.17,none,0
2026-01-01 01:15:18,CP_016,Reset,SRC_015,SRC_015,0,91e26261f31fe8a0,45dfb6584cf53ecb,0,SESSION_74571,13262,310,9.25,0,1,password,TLS1.2,1,OCPP1.6,1918,144.41,message_tampering,1
2026-01-01 15:25:18,CP_014,Reset,SRC_014,SRC_014,0,87d5d94f7cd73993,87d5d94f7cd73993,1,SESSION_85064,68218,727,14.16,0,1,certificate,none,1,unknown,39292,96.27,protocol_manipulation,1
2026-01-01 01:09:28,CP_002,MeterValues,SRC_003,SRC_003,1,cdc222cbacb3aff5,cdc222cbacb3aff5,1,SESSION_50163,69020,307,7.48,0,0,password,TLS1.3,1,OCPP1.6,1098,117.9,none,0
2025-12-31 20:00:00,CP_006,RemoteStartTransaction,SRC_008,SRC_008,0,250ded2d55b6cc73,250ded2d55b6cc73,1,SESSION_66726,94672,82,36567.31,1,1,password,TLS1.3,1,OCPP1.6,118,24.58,replay_attack,1
2026-01-01 00:13:36,CP_003,RemoteStopTransaction,SRC_017,SRC_017,1,8e2d6f75edc360ca,8e2d6f75edc360ca,1,SESSION_62116,80309,306,13.0,0,1,certificate,TLS1.2,1,OCPP1.6,546,191.07,none,0
2026-01-01 07:45:40,CP_007,RemoteStopTransaction,SRC_018,SRC_018,1,e5a4b9b54fa161cc,e5a4b9b54fa161cc,1,SESSION_32812,89810,824,21.16,0,1,certificate,TLS1.3,1,OCPP1.6,1402,146.22,none,0
2026-01-01 06:23:36,CP_012,MeterValues,SRC_015,SRC_015,0,2ad43127d766ff45,2ad43127d766ff45,1,SESSION_75750,39554,250,21.82,0,0,password,none,1,OCPP1.5,47,42.57,protocol_manipulation,1
2026-01-01 05:38:24,CP_001,StatusNotification,SRC_008,SRC_008,1,1d2c878ab80bbec0,1d2c878ab80bbec0,1,SESSION_67351,67799,535,16.99,0,0,certificate,TLS1.3,1,OCPP1.6,727,21.48,none,0
2026-01-01 06:16:12,CP_015,MeterValues,SRC_016,SRC_016,1,23a2299f787ada7c,23a2299f787ada7c,1,SESSION_14697,96224,713,1.53,0,0,certificate,TLS1.2,1,OCPP1.6,1931,58.05,none,0
2026-01-01 02:06:06,CP_006,RemoteStopTransaction,SRC_019,SRC_019,1,bd722fd4b2a7f133,bd722fd4b2a7f133,1,SESSION_79757,58854,505,21.25,0,1,password,TLS1.2,1,OCPP1.6,974,134.58,none,0
2026-01-01 01:36:20,CP_012,ChangeConfiguration,SRC_004,SRC_004,1,d173bb34875e91a2,d173bb34875e91a2,1,SESSION_83761,4504,846,21.27,0,1,certificate,TLS1.3,1,OCPP1.6,1231,20.06,none,0
2026-01-01 00:35:52,CP_018,Reset,SRC_018,SRC_018,1,324647da44748d33,324647da44748d33,1,SESSION_30517,25512,477,29.84,0,1,password,TLS1.3,1,OCPP1.6,364,131.41,none,0
2025-12-31 02:00:00,CP_008,RemoteStartTransaction,SRC_016,SRC_016,0,d316a77d40c05479,d316a77d40c05479,1,SESSION_81432,24024,21,41907.77,1,1,password,TLS1.2,1,OCPP1.6,1254,189.31,replay_attack,1
2025-12-31 10:00:00,CP_014,ChangeConfiguration,SRC_015,SRC_015,0,d65bc9fc053f1ba0,d65bc9fc053f1ba0,1,SESSION_63872,81799,21,11613.95,1,1,password,TLS1.2,1,OCPP1.6,239,75.76,replay_attack,1
2026-01-01 08:20:39,CP_017,RemoteStopTransaction,SRC_020,SRC_020,1,14fa0c4a27a6a0e2,14fa0c4a27a6a0e2,1,SESSION_70490,89260,932,17.97,0,1,certificate,TLS1.2,1,OCPP1.6,526,192.32,none,0
2026-01-01 03:45:52,CP_003,StatusNotification,SRC_012,SRC_012,0,e6dc9637075d8dc8,e6dc9637075d8dc8,1,SESSION_21493,99377,519,8.48,0,0,token,none,1,OCPP1.5,42,94.3,protocol_manipulation,1
2026-01-01 03:01:32,CP_005,FirmwareStatusNotification,SRC_006,SRC_006,1,1f756d53922d144a,1f756d53922d144a,1,SESSION_97993,97790,606,22.25,0,0,certificate,TLS1.3,1,OCPP1.6,1435,95.83,none,0
2026-01-01 00:57:09,CP_004,Heartbeat,SRC_017,SRC_017,1,faa1ec0a41ac051d,faa1ec0a41ac051d,1,SESSION_22767,18492,186,7.97,0,0,token,TLS1.3,1,OCPP1.6,1809,125.99,none,0
2026-01-01 01:08:30,CP_012,StopTransaction,SRC_007,SRC_007,1,ae2fa3bb6ef918b7,ae2fa3bb6ef918b7,1,SESSION_67844,59181,462,4.68,0,0,token,TLS1.3,1,OCPP1.6,1807,38.71,none,0
2026-01-01 09:57:14,CP_014,UnlockConnector,SRC_020,SRC_020,0,f5c3d0420298b2b2,f5c3d0420298b2b2,1,SESSION_91132,20507,358,24.18,0,1,none,none,0,OCPP1.6,1371,8.04,message_injection,1
2026-01-01 10:49:44,CP_019,Reset,SRC_017,SRC_017,0,65f0aea72bfbd589,65f0aea72bfbd589,1,SESSION_58087,53819,236,26.36,0,1,none,weak,0,OCPP1.6,1749,3.01,message_injection,1
2026-01-01 02:50:30,CP_014,RemoteStopTransaction,SRC_002,SRC_002,0,7fefd1d66c41150c,7fefd1d66c41150c,1,SESSION_97960,36542,461,18.29,0,1,invalid_cert,TLS1.2,0,OCPP1.6,1316,148.0,identity_spoofing,1
2026-01-01 01:25:52,CP_020,ChangeConfiguration,SRC_FAKE_005,SRC_002,0,883dddb171952f00,883dddb171952f00,1,SESSION_42432,66431,726,29.44,0,1,none,TLS1.3,0,OCPP1.6,731,139.51,fake_source_id,1
2026-01-01 04:11:32,CP_013,RemoteStopTransaction,SRC_010,SRC_010,1,adcd58ef56be78ef,adcd58ef56be78ef,1,SESSION_25758,22144,748,4.76,0,1,token,TLS1.3,1,OCPP1.6,1718,80.26,none,0
2026-01-01 05:31:12,CP_012,UnlockConnector,SRC_014,SRC_014,0,0d42790815e51ed7,0d42790815e51ed7,1,SESSION_65443,33529,428,14.24,0,1,none,none,0,OCPP1.6,1216,4.48,message_injection,1
2026-01-01 08:08:32,CP_015,ChangeConfiguration,SRC_015,SRC_015,0,b958005a927cfe7f,b958005a927cfe7f,1,SESSION_53575,93364,590,18.67,0,1,invalid_cert,TLS1.2,0,OCPP1.6,493,198.58,identity_spoofing,1
2026-01-01 08:33:04,CP_002,UnlockConnector,SRC_012,SRC_012,0,0534a0f174d041d0,0534a0f174d041d0,1,SESSION_23894,50767,3,17.77,0,1,certificate,none,1,OCPP2.0_fake,5,112.64,protocol_manipulation,1
2026-01-01 01:38:35,CP_003,DataTransfer,SRC_005,SRC_005,1,064198136a7cb89d,064198136a7cb89d,1,SESSION_98995,8183,307,9.25,0,0,certificate,TLS1.2,1,OCPP1.6,1034,49.55,none,0
2026-01-01 05:23:57,CP_003,FirmwareStatusNotification,SRC_014,SRC_014,1,fde6856f6db069c2,fde6856f6db069c2,1,SESSION_19384,47752,930,13.07,0,0,certificate,TLS1.2,1,OCPP1.6,1280,113.36,none,0
2026-01-01 06:13:47,CP_006,DataTransfer,SRC_005,SRC_005,1,f2293c50b1cfd679,f2293c50b1cfd679,1,SESSION_86358,45632,7,25.02,0,0,certificate,TLS1.2,1,OCPP1.6,1704,141.14,none,0
2026-01-01 00:34:08,CP_015,Authorize,SRC_012,SRC_012,1,fbd0d66c40f16795,fbd0d66c40f16795,1,SESSION_15642,52975,468,11.75,0,0,password,TLS1.3,1,OCPP1.6,904,93.12,none,0
2026-01-01 01:07:09,CP_007,RemoteStartTransaction,SRC_013,SRC_013,1,a93bfacce5a225ab,a93bfacce5a225ab,1,SESSION_29033,36003,46,21.17,0,1,certificate,TLS1.3,1,OCPP1.6,822,117.99,none,0
2026-01-01 02:35:08,CP_020,RemoteStartTransaction,SRC_FAKE_009,SRC_005,0,1f5eb243dc1f9c44,1f5eb243dc1f9c44,1,SESSION_33645,39154,777,18.79,0,1,none,TLS1.2,0,OCPP1.6,816,19.88,fake_source_id,1
2025-12-31 16:00:00,CP_016,UnlockConnector,SRC_002,SRC_002,0,ce770261925a9dd4,ce770261925a9dd4,1,SESSION_88169,68697,54,86019.94,1,1,certificate,TLS1.3,1,OCPP1.6,166,126.01,replay_attack,1
2026-01-01 11:50:30,CP_001,UnlockConnector,SRC_009,SRC_009,0,1ebea31be6d445ea,1ebea31be6d445ea,1,SESSION_74121,31830,352,26.17,0,1,none,weak,0,OCPP1.6,1996,6.53,message_injection,1
2026-01-01 07:22:09,CP_012,RemoteStartTransaction,SRC_FAKE_005,SRC_015,0,4bbc74cca0496512,4bbc74cca0496512,1,SESSION_39331,17099,90,23.97,0,1,none,TLS1.2,0,OCPP1.6,265,170.0,fake_source_id,1
2026-01-01 00:42:28,CP_005,Reset,SRC_011,SRC_011,1,e400b5d920f37844,e400b5d920f37844,1,SESSION_59602,8089,481,6.34,0,1,password,TLS1.2,1,OCPP1.6,474,138.37,none,0
2026-01-01 03:25:24,CP_007,Heartbeat,SRC_005,SRC_005,1,eae6e150f83b658f,eae6e150f83b658f,1,SESSION_61844,84831,649,20.45,0,0,password,TLS1.3,1,OCPP1.6,301,135.98,none,0
2026-01-01 00:08:20,CP_011,RemoteStartTransaction,SRC_001,SRC_001,1,470805e951efee79,470805e951efee79,1,SESSION_25768,84059,181,15.56,0,1,token,TLS1.2,1,OCPP1.6,100,114.75,none,0
2026-01-01 09:44:48,CP_001,Authorize,SRC_002,SRC_002,1,a936f6b130f2c435,a936f6b130f2c435,1,SESSION_14509,26593,490,6.79,0,0,certificate,TLS1.3,1,OCPP1.6,1884,128.18,none,0
